City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,arraial do cabo,-22.9661,-42.0278,24.110000000000014,91,100,3.32,BR,1675307374
1,bluff,-46.6,168.3333,17.980000000000018,92,85,5.69,NZ,1675306989
2,ribeira grande,38.5167,-28.7,12.100000000000023,81,20,1.79,PT,1675307010
3,hobart,-42.8794,147.3294,18.920000000000016,48,75,9.26,AU,1675306971
4,mataura,-46.1927,168.8643,22.04000000000002,76,100,1.91,NZ,1675306959
5,tutoia,-2.7619,-42.2744,26.129999999999995,85,100,4.43,BR,1675307375
6,pevek,69.7008,170.3133,-22.159999999999968,95,21,0.46,RU,1675307021
7,hithadhoo,-0.6,73.0833,26.840000000000032,77,43,4.35,MV,1675307012
8,jasdan,22.0333,71.2,16.610000000000014,30,40,5.68,IN,1675307375
9,severo-kurilsk,50.6789,156.125,-4.2999999999999545,65,44,3.88,RU,1675307338
10,antalaha,-14.9003,50.2788,23.879999999999995,92,43,3.07,MG,1675307376
11,sobreira,41.5237,-7.8023,2.75,88,0,2.23,PT,1675307376
12,hofn,64.2539,-15.2082,-2.3700000000000045,75,93,5.68,IS,1675307377
13,mar del plata,-38.0023,-57.5575,21.720000000000027,81,0,3.6,AR,1675306812
14,mahebourg,-20.4081,57.7,25.700000000000045,88,40,1.54,MU,1675307015
15,ushuaia,-54.8,-68.3,12.810000000000002,67,40,4.63,AR,1675306888
16,den helder,52.9599,4.7593,7.7900000000000205,94,75,12.07,NL,1675307377
17,westport,41.1415,-73.3579,-0.0999999999999659,51,0,3.09,US,1675306986
18,rikitea,-23.1203,-134.9692,26.420000000000016,77,7,6.13,PF,1675306948
19,alofi,-19.0595,-169.9187,27.939999999999998,78,100,6.69,NU,1675306969
20,ferrol,43.4832,-8.2369,6.860000000000014,83,1,4.51,ES,1675307378
21,sale,34.0389,-6.8166,9.800000000000011,100,0,0.0,MA,1675307378
22,havre-saint-pierre,50.2334,-63.5986,-19.799999999999983,77,40,3.09,CA,1675307379
23,geraldton,-28.7667,114.6,38.23000000000002,19,0,7.2,AU,1675306960
24,comodoro rivadavia,-45.8667,-67.5,13.920000000000016,47,0,3.09,AR,1675307066
25,taltal,-25.4,-70.4833,20.57000000000005,85,40,0.76,CL,1675307379
26,tura,25.5198,90.2201,20.710000000000036,31,16,0.84,IN,1675307067
27,carnarvon,-24.8667,113.6333,31.79000000000002,53,37,4.35,AU,1675307006
28,busselton,-33.65,115.3333,25.02000000000004,36,97,6.27,AU,1675306955
29,airai,-8.9266,125.4092,22.25,72,98,1.64,TL,1675306973
30,vaini,-21.2,-175.2,29.090000000000032,74,75,6.17,TO,1675307004
31,cape town,-33.9258,18.4232,18.28000000000003,71,0,4.02,ZA,1675307380
32,ganzhou,28.8184,115.4327,8.120000000000005,56,100,3.44,CN,1675307380
33,tutayev,57.8853,39.5406,-8.879999999999995,98,93,2.42,RU,1675307381
34,meulaboh,4.1363,96.1285,27.370000000000005,67,76,1.58,ID,1675307107
35,port lincoln,-34.7333,135.8667,19.129999999999995,66,65,13.3,AU,1675306994
36,ola,59.5833,151.2833,-8.810000000000002,90,97,2.36,RU,1675307381
37,torbay,47.6666,-52.7314,-11.449999999999989,84,20,2.06,CA,1675307122
38,saldanha,-33.0117,17.9442,15.03000000000003,88,0,7.96,ZA,1675307009
39,tuktoyaktuk,69.4541,-133.0374,-36.99999999999997,67,75,2.06,CA,1675306991
40,faanui,-16.4833,-151.75,27.79000000000002,76,44,8.15,PF,1675307063
41,san carlos de bariloche,-41.1456,-71.3082,17.860000000000014,42,0,7.2,AR,1675307138
42,kavieng,-2.5744,150.7967,29.860000000000014,61,97,3.25,PG,1675306980
43,beringovskiy,63.05,179.3167,-5.839999999999975,96,100,4.32,RU,1675307078
44,ust-barguzin,53.45,108.9833,-14.669999999999959,92,100,0.76,RU,1675307382
45,quatre cocos,-20.2078,57.7625,25.610000000000014,81,33,4.47,MU,1675306956
46,senanga,-16.1167,23.2667,18.650000000000034,97,100,1.2,ZM,1675307383
47,bredasdorp,-34.5322,20.0403,17.03000000000003,82,9,1.22,ZA,1675306951
48,dikson,73.5069,80.5464,-20.99999999999997,94,95,3.36,RU,1675307025
49,new norfolk,-42.7826,147.0587,18.730000000000018,42,99,2.24,AU,1675306962
50,zhezkazgan,47.8043,67.7144,-14.009999999999991,85,100,7.0,KZ,1675307384
51,port hardy,50.6996,-127.4199,5.100000000000023,87,100,9.26,CA,1675306974
52,cherskiy,68.75,161.3,-20.94999999999999,99,98,1.46,RU,1675306981
53,birjand,32.8663,59.2211,1.2600000000000477,100,100,3.09,IR,1675307384
54,kahului,20.8947,-156.47,25.54000000000002,83,20,3.09,US,1675307027
55,albany,42.6001,-73.9662,-6.819999999999993,66,10,3.0,US,1675306801
56,menongue,-14.6585,17.691,16.79000000000002,93,100,1.16,AO,1675307385
57,elko,41.0002,-115.5012,-11.989999999999952,72,82,0.89,US,1675307385
58,santa rosalia,27.3167,-112.2833,11.25,76,6,2.01,MX,1675307093
59,cayenne,4.9333,-52.3333,23.02000000000004,100,100,1.03,GF,1675306809
60,pokhara,28.2333,83.9833,18.180000000000007,12,0,1.23,NP,1675307386
61,beni,0.5,29.4667,16.180000000000007,91,30,1.21,CD,1675307386
62,jamestown,42.097,-79.2353,-7.3799999999999955,84,0,3.6,US,1675306884
63,butaritari,3.0707,172.7902,26.82000000000005,79,100,8.94,KI,1675307387
64,kruisfontein,-34.0033,24.7314,14.939999999999998,74,54,2.65,ZA,1675307100
65,east london,-33.0153,27.9116,20.460000000000036,83,16,4.67,ZA,1675307012
66,punta arenas,-53.15,-70.9167,14.060000000000002,58,75,6.17,CL,1675306960
67,thompson,55.7435,-97.8558,-29.909999999999968,69,20,7.2,CA,1675306999
68,puerto ayora,-0.7393,-90.3518,25.310000000000002,95,81,1.61,EC,1675306974
69,chuy,-33.6971,-53.4616,21.480000000000018,77,54,3.51,UY,1675306998
70,lebu,-37.6167,-73.65,13.770000000000039,83,0,9.65,CL,1675307023
71,kiama,-34.6833,150.8667,30.210000000000036,69,19,3.58,AU,1675307388
72,huesca,42.1362,-0.4087,0.37999999999999545,94,0,2.06,ES,1675307388
73,bengkulu,-3.8004,102.2655,28.100000000000023,70,97,2.83,ID,1675307071
74,cintalapa,16.6951,-93.7272,19.180000000000007,98,17,1.68,MX,1675307389
75,ubinskoye,55.3068,79.6802,-24.74999999999997,100,5,1.32,RU,1675307389
76,the pas,53.8251,-101.2541,-25.73999999999998,87,100,5.69,CA,1675307390
77,longyearbyen,78.2186,15.6401,-11.089999999999975,62,20,7.72,SJ,1675306959
78,castro,-24.7911,-50.0119,17.670000000000016,96,63,0.94,BR,1675306877
79,port-gentil,-0.7193,8.7815,26.78000000000003,82,40,2.84,GA,1675307045
80,tasiilaq,65.6145,-37.6368,-5.909999999999968,78,100,9.89,GL,1675306975
81,natal,-5.795,-35.2094,26.360000000000014,83,40,2.57,BR,1675307202
82,ler,8.3018,30.1418,25.160000000000025,21,9,2.69,SS,1675307390
83,hermanus,-34.4187,19.2345,17.670000000000016,82,25,2.5,ZA,1675306988
84,palmer,42.1584,-72.3287,-4.099999999999966,59,0,3.09,US,1675307072
85,kodiak,57.79,-152.4072,-0.2699999999999818,86,75,2.06,US,1675307034
86,tukums,56.9669,23.1553,-0.3599999999999568,87,98,1.59,LV,1675307391
87,mahabaleshwar,17.9167,73.6667,16.430000000000007,51,9,2.63,IN,1675307391
88,kyren,51.6828,102.1408,-11.669999999999959,78,20,0.26,RU,1675307392
89,kununurra,-15.7667,128.7333,31.99000000000001,62,40,3.6,AU,1675307074
90,bambous virieux,-20.3428,57.7575,25.680000000000007,88,40,1.54,MU,1675307074
91,hualmay,-11.0964,-77.6139,22.33000000000004,80,100,3.03,PE,1675307052
92,kapaa,22.0752,-159.319,26.180000000000007,82,40,4.63,US,1675306984
93,brigantine,39.4101,-74.3646,0.5600000000000023,68,0,2.06,US,1675307393
94,gusau,12.1628,6.6614,21.52000000000004,18,100,4.84,NG,1675307393
95,atuona,-9.8,-139.0333,25.920000000000016,80,91,7.12,PF,1675306946
96,mutis,6.2262,-77.4044,25.350000000000023,83,56,0.62,CO,1675307393
97,menomonie,44.8755,-91.9193,-8.979999999999961,86,0,2.57,US,1675307394
98,taree,-31.9,152.4667,33.370000000000005,69,9,3.14,AU,1675307394
99,yenagoa,4.9247,6.2642,25.150000000000034,88,5,1.34,NG,1675307395
100,akyab,20.15,92.9,23.620000000000005,45,98,3.12,MM,1675307395
101,caravelas,-17.7125,-39.2481,23.590000000000032,87,96,2.26,BR,1675307086
102,poltavka,54.3663,71.7632,-22.039999999999964,95,11,2.25,RU,1675307396
103,tadine,-21.55,167.8833,28.58000000000004,69,28,1.32,NC,1675307396
104,morehead,37.2711,-87.1764,-1.669999999999959,95,40,0.0,US,1675307396
105,sabha,27.0377,14.4283,7.8700000000000045,63,35,3.96,LY,1675307397
106,pasan,22.85,82.2,13.830000000000041,30,12,1.85,IN,1675307397
107,ancud,-41.8697,-73.8203,11.390000000000043,84,58,1.9,CL,1675307398
108,sitka,57.0531,-135.33,4.939999999999998,70,100,5.14,US,1675307046
109,juan lacaze,-34.4342,-57.4381,22.29000000000002,71,100,9.08,UY,1675307398
110,pinczow,50.5205,20.5265,2.140000000000043,98,100,5.3,PL,1675307398
111,riyadh,24.6877,46.7219,13.080000000000041,71,66,3.68,SA,1675306761
112,severnoye,56.3491,78.3619,-22.769999999999982,100,24,1.82,RU,1675307399
113,isangel,-19.55,169.2667,29.010000000000048,73,86,2.95,VU,1675307156
114,san policarpo,12.1791,125.5072,27.390000000000043,81,35,6.54,PH,1675307399
115,inongo,-1.95,18.2667,22.5,86,49,1.66,CD,1675307400
116,satipo,-11.2522,-74.6386,20.79000000000002,99,100,0.79,PE,1675307400
117,camacha,33.0833,-16.3333,14.680000000000007,63,40,6.69,PT,1675307401
118,lata,40.1629,-8.3327,4.170000000000016,86,0,1.92,PT,1675307088
119,yvetot,49.6174,0.7581,6.1200000000000045,91,12,5.08,FR,1675307401
120,abu samrah,35.3029,37.1841,5.460000000000036,86,100,7.68,SY,1675307001
121,bethel,41.3712,-73.414,-1.1499999999999773,52,0,0.0,US,1675307026
122,faya,18.3851,42.4509,11.29000000000002,64,19,2.71,SA,1675307112
123,oistins,13.0667,-59.5333,25.05000000000001,73,40,6.17,BB,1675307402
124,plettenberg bay,-34.0527,23.3716,17.5,77,57,1.81,ZA,1675307066
125,kosikha,53.3617,84.5822,-17.20999999999998,97,41,2.41,RU,1675307402
126,teknaf,20.8624,92.3058,24.340000000000032,46,89,3.71,BD,1675307403
127,irbil,36.1926,44.0106,8.129999999999995,83,100,7.69,IQ,1675306801
128,saskylakh,71.9167,114.0833,-24.789999999999964,98,100,3.05,RU,1675306964
129,santiago,-33.4569,-70.6483,25.470000000000027,39,0,4.12,CL,1675307284
130,norman wells,65.282,-126.8329,-37.97999999999999,67,40,1.03,CA,1675306996
131,codrington,-38.2667,141.9667,12.930000000000007,78,100,9.18,AU,1675307110
132,burnie,-41.0667,145.9167,13.300000000000011,97,100,11.24,AU,1675307089
133,grindavik,63.8424,-22.4338,2.2600000000000477,87,100,16.98,IS,1675307054
134,gaspe,48.8334,-64.4819,-17.869999999999976,97,96,2.93,CA,1675307371
135,nikolskoye,59.7035,30.7861,-1.0600000000000023,95,100,2.74,RU,1675307083
136,storforshei,66.4043,14.5233,-12.409999999999968,85,68,0.0,NO,1675307404
137,iqaluit,63.7506,-68.5145,-32.14999999999998,62,100,1.54,CA,1675306992
138,korla,41.7597,86.1469,-5.989999999999952,72,7,1.3,CN,1675307405
139,inyonga,-6.7167,32.0667,16.74000000000001,95,89,0.41,TZ,1675307405
140,gizo,-8.103,156.8419,29.340000000000032,72,100,4.66,SB,1675306963
141,sterling,39.0062,-77.4286,-0.40999999999996817,71,75,2.24,US,1675307313
142,deqing,30.5448,119.9599,7.180000000000007,54,15,2.49,CN,1675307405
143,cabo san lucas,22.8909,-109.9124,19.730000000000018,75,0,2.06,MX,1675307000
144,avarua,-21.2078,-159.775,22.03000000000003,100,75,1.54,CK,1675307019
145,puerto del rosario,28.5004,-13.8627,17.860000000000014,59,0,9.77,ES,1675307406
146,khatanga,71.9667,102.5,-29.47999999999999,95,100,2.83,RU,1675307029
147,vila velha,-20.3297,-40.2925,25.53000000000003,88,40,3.09,BR,1675307213
148,hornepayne,49.2138,-84.7705,-23.68999999999997,97,7,1.8,CA,1675307407
149,dhidhdhoo,6.8833,73.1,26.660000000000025,71,64,5.06,MV,1675307407
150,upernavik,72.7868,-56.1549,-27.279999999999973,90,81,2.53,GL,1675306972
151,la ronge,55.1001,-105.2842,-27.859999999999985,63,0,7.2,CA,1675307118
152,victoria,22.2855,114.1577,23.310000000000002,78,5,5.36,HK,1675306979
153,yar-sale,66.8333,70.8333,-13.689999999999998,96,100,4.05,RU,1675306993
154,ucluelet,48.9329,-125.5528,6.160000000000025,92,100,4.6,CA,1675307408
155,nalut,30.3333,10.85,5.550000000000011,54,16,4.63,LY,1675307408
156,belaya gora,68.5333,146.4167,-26.099999999999966,98,97,1.13,RU,1675307409
157,chokurdakh,70.6333,147.9167,-23.23999999999998,98,100,1.7,RU,1675306963
158,mandan,46.8267,-100.8896,-7.439999999999998,89,40,4.63,US,1675307220
159,coihaique,-45.5752,-72.0662,14.970000000000027,51,0,2.06,CL,1675306960
160,ostersund,63.1792,14.6357,-10.75,100,20,1.03,SE,1675307143
161,goure,13.9835,10.2704,17.220000000000027,26,83,4.07,NE,1675307410
162,port elizabeth,-33.918,25.5701,19.620000000000005,82,75,4.12,ZA,1675306816
163,pisco,-13.7,-76.2167,23.03000000000003,88,0,5.66,PE,1675307057
164,barrow,71.2906,-156.7887,-21.98999999999998,84,0,10.29,US,1675306954
165,jilib,0.4883,42.7854,21.890000000000043,95,100,2.51,SO,1675307410
166,platanos,37.6667,21.6167,6.980000000000018,65,2,1.86,GR,1675307411
167,tiksi,71.6872,128.8694,-27.169999999999987,98,100,3.6,RU,1675306966
168,hilo,19.7297,-155.09,25.140000000000043,84,40,3.09,US,1675307054
169,hobyo,5.3505,48.5268,23.939999999999998,69,22,6.61,SO,1675307411
170,qaanaaq,77.484,-69.3632,-23.029999999999973,63,0,3.76,GL,1675306951
171,vestmannaeyjar,63.4427,-20.2734,3.0400000000000205,89,100,16.86,IS,1675307412
172,teguldet,57.3064,88.1667,-25.25999999999999,100,100,1.0,RU,1675307412
173,kaitangata,-46.2817,169.8464,20.590000000000032,76,87,1.54,NZ,1675307048
174,clyde river,70.4692,-68.5914,-35.869999999999976,68,0,6.17,CA,1675307043
175,port alfred,-33.5906,26.891,17.32000000000005,92,0,4.04,ZA,1675306968
176,mocuba,-16.8392,36.9856,21.52000000000004,97,87,0.77,MZ,1675307124
177,muros,42.7762,-9.0603,5.470000000000027,88,2,2.84,ES,1675307050
178,moindou,-21.6924,165.677,28.75,64,100,3.49,NC,1675307155
179,kalabo,-14.97,22.6814,18.629999999999995,94,100,1.71,ZM,1675307413
180,san lorenzo de el escorial,40.5914,-4.1474,2.7700000000000387,69,0,1.66,ES,1675307414
181,san jose,37.3394,-121.895,11.730000000000018,58,75,0.45,US,1675307177
182,bell ville,-32.6259,-62.6887,19.260000000000048,89,92,6.82,AR,1675307414
183,cidreira,-30.1811,-50.2056,23.840000000000032,91,2,2.99,BR,1675307063
184,hambantota,6.1241,81.1185,24.189999999999998,100,40,2.06,LK,1675307415
185,alekseyevka,50.6309,38.6903,-2.8999999999999773,96,86,2.15,RU,1675307415
186,uarini,-2.99,-65.1083,22.82000000000005,98,100,0.86,BR,1675307416
187,qui nhon,13.7667,109.2333,23.650000000000034,91,98,3.22,VN,1675307416
188,vila franca do campo,37.7167,-25.4333,12.230000000000018,82,98,3.08,PT,1675307416
189,kamenka,51.3223,42.7678,-2.329999999999984,97,100,2.85,RU,1675306957
190,najran,17.4924,44.1277,16.680000000000007,40,40,2.73,SA,1675307417
191,itarema,-2.9248,-39.9167,25.730000000000018,81,100,4.84,BR,1675306970
192,sobolevo,54.4299,31.8996,-1.3199999999999932,97,100,5.81,RU,1675307011
193,batagay,67.6333,134.6333,-32.76999999999998,98,99,0.28,RU,1675307418
194,ilulissat,69.2167,-51.1,-9.989999999999952,52,75,9.26,GL,1675307418
195,half moon bay,37.4636,-122.4286,11.879999999999995,62,20,1.54,US,1675307150
196,kerema,-7.9631,145.7785,24.730000000000018,92,100,4.61,PG,1675307418
197,ostrovnoy,68.0531,39.5131,-8.46999999999997,92,47,9.1,RU,1675307127
198,yellowknife,62.456,-114.3525,-35.24999999999997,75,0,1.03,CA,1675306819
199,bonga,7.2833,36.2333,16.74000000000001,73,96,0.26,ET,1675307419
200,halifax,44.6453,-63.5724,-10.439999999999998,80,100,1.5,CA,1675307249
201,esperance,-33.8667,121.9,18.370000000000005,71,99,5.15,AU,1675306979
202,fredericksburg,38.3032,-77.4605,-0.8700000000000045,81,0,0.0,US,1675307419
203,batagay-alyta,67.8006,130.4114,-28.899999999999977,98,100,0.42,RU,1675307420
204,sorland,67.667,12.6934,0.9200000000000159,46,25,0.8,NO,1675307420
205,qasigiannguit,68.8193,-51.1922,-9.859999999999957,75,89,2.0,GL,1675307421
206,parabel,58.6978,81.4825,-17.869999999999976,95,73,2.83,RU,1675307421
207,dunedin,-45.8742,170.5036,23.78000000000003,71,98,1.79,NZ,1675307421
208,tamale,9.4008,-0.8393,25.32000000000005,14,82,1.46,GH,1675307422
209,luderitz,-26.6481,15.1594,16.689999999999998,79,44,7.78,NA,1675306957
210,yarmouth,41.7057,-70.2286,-2.7999999999999545,82,0,1.79,US,1675307422
211,arrecife,28.963,-13.5477,17.99000000000001,63,20,8.75,ES,1675307423
212,salalah,17.0151,54.0924,23.05000000000001,56,75,3.6,OM,1675307423
213,bilibino,68.0546,166.4372,-20.22999999999999,100,99,1.35,RU,1675306978
214,saint-philippe,-21.3585,55.7679,23.77000000000004,82,13,3.29,RE,1675307049
215,san patricio,28.017,-97.5169,3.930000000000007,89,100,5.0,US,1675306986
216,high level,58.5169,-117.136,-31.93999999999997,75,0,1.03,CA,1675306819
217,tuatapere,-46.1333,167.6833,24.670000000000016,57,99,1.75,NZ,1675307029
218,krasnopillya,50.7746,35.2597,-2.919999999999959,97,99,4.21,UA,1675307424
219,harper,4.375,-7.7169,26.120000000000005,86,5,3.13,LR,1675307424
220,prince rupert,54.3161,-130.3201,6.050000000000011,87,100,10.8,CA,1675307130
221,shenjiamen,29.9576,122.298,7.860000000000014,64,58,6.53,CN,1675307425
222,lompoc,34.6391,-120.4579,11.07000000000005,81,0,2.68,US,1675307023
223,aasiaat,68.7098,-52.8699,-24.669999999999987,97,24,4.5,GL,1675307425
224,hamilton,39.1834,-84.5333,-1.8199999999999932,64,0,0.0,US,1675306895
225,egvekinot,66.3167,-179.1667,-14.529999999999973,91,61,4.01,RU,1675307106
226,dakar,14.6937,-17.4441,19.49000000000001,79,0,8.35,SN,1675307400
227,saint george,37.1041,-113.5841,6.080000000000041,42,0,0.89,US,1675306813
228,lishui,28.4604,119.9103,12.379999999999995,61,42,1.58,CN,1675307426
229,margate,51.3813,1.3862,7.710000000000036,76,77,2.24,GB,1675306970
230,tateyama,34.9833,139.8667,7.980000000000018,40,100,5.77,JP,1675307426
231,awjilah,29.1081,21.2869,9.950000000000045,64,1,3.24,LY,1675307427
232,udachnyy,66.4167,112.4,-26.419999999999987,75,100,3.03,RU,1675307043
233,huarmey,-10.0681,-78.1522,22.28000000000003,80,100,2.55,PE,1675307427
234,mwene-ditu,-7.0,23.45,17.53000000000003,92,100,0.77,CD,1675307428
235,price,39.5994,-110.8107,-6.0499999999999545,62,0,1.54,US,1675307428
236,provideniya,64.3833,-173.3,-3.9399999999999977,80,75,6.0,RU,1675307033
237,jumla,29.2747,82.1838,8.5,12,0,1.55,NP,1675307429
238,road town,18.4167,-64.6167,25.05000000000001,74,0,7.95,VG,1675307246
239,asau,46.4333,26.4,-0.48999999999995225,85,98,4.25,RO,1675307133
240,yabassi,4.457,9.9682,24.939999999999998,89,66,0.74,CM,1675307429
241,ponta do sol,32.6667,-17.1,17.350000000000023,64,66,4.74,PT,1675306961
242,banda aceh,5.5577,95.3222,27.560000000000002,73,92,2.65,ID,1675306978
243,longonjo,-12.9067,15.2533,16.32000000000005,95,99,0.37,AO,1675307430
244,villavieja,39.85,-0.1833,6.490000000000009,77,0,1.34,ES,1675307430
245,naze,28.3667,129.4833,16.510000000000048,80,100,5.91,JP,1675307039
246,slobodskoy,58.7322,50.1772,-14.17999999999995,95,91,2.44,RU,1675307431
247,glasgow,55.8652,-4.2576,9.0,89,100,7.2,GB,1675307278
248,calama,-22.4667,-68.9333,16.27000000000004,59,20,3.09,CL,1675307431
249,cockburn town,21.4612,-71.1419,25.33000000000004,70,0,9.14,TC,1675307432
250,manokwari,-0.8667,134.0833,28.510000000000048,69,14,2.54,ID,1675307432
251,coffs harbour,-30.3,153.1333,33.410000000000025,69,4,10.29,AU,1675307176
252,ugoofaaru,5.6667,73.0,26.730000000000018,66,96,4.12,MV,1675307155
253,broome,42.2506,-75.833,-6.189999999999998,71,0,2.06,US,1675306984
254,tabas,33.5959,56.9244,8.629999999999995,88,0,0.11,IR,1675307433
255,bandarbeyla,9.4942,50.8122,23.360000000000014,66,3,6.59,SO,1675307007
256,mpraeso,6.5932,-0.7346,21.80000000000001,92,41,1.86,GH,1675307433
257,onguday,50.75,86.15,-14.079999999999984,95,85,1.26,RU,1675307434
258,kaspiyskiy,45.3929,47.3707,-2.4899999999999523,83,8,3.13,RU,1675307434
259,srednekolymsk,67.45,153.6833,-29.99999999999997,98,98,2.54,RU,1675307170
260,chelmsford,51.7357,0.4696,8.810000000000002,83,84,0.45,GB,1675307435
261,belyy yar,53.6039,91.3903,-19.059999999999974,92,100,1.0,RU,1675307142
262,santa cruz de la palma,28.6835,-17.7642,14.080000000000041,54,0,3.6,ES,1675307435
263,saint-augustin,51.226,-58.6502,-22.96999999999997,94,59,1.62,CA,1675307016
264,juybar,36.6412,52.9124,7.189999999999998,83,0,2.79,IR,1675307435
265,luau,-10.7073,22.2247,16.680000000000007,97,99,1.33,AO,1675307436
266,zarubino,42.63,131.0922,-7.789999999999964,55,0,7.76,RU,1675307436
267,ahipara,-35.1667,173.1667,23.310000000000002,73,100,4.24,NZ,1675307162
268,zeya,53.75,127.2667,-18.70999999999998,73,57,0.87,RU,1675307101
269,gigmoto,13.7796,124.39,26.879999999999995,84,21,5.67,PH,1675307437
270,fairbanks,64.8378,-147.7164,-11.329999999999984,82,100,2.57,US,1675307032
271,meredith,43.6576,-71.5004,-8.95999999999998,72,0,2.06,US,1675307437
272,college,64.8569,-147.8028,-11.339999999999975,83,100,2.57,US,1675307438
273,broken hill,-31.95,141.4333,23.890000000000043,32,2,7.87,AU,1675306956
274,abonnema,4.7084,6.7931,25.77000000000004,83,8,1.6,NG,1675307438
275,kudymkar,59.0173,54.656,-16.149999999999977,97,79,2.0,RU,1675307438
276,aklavik,68.2191,-135.0107,-33.70999999999998,100,60,3.15,CA,1675306984
277,belle fourche,44.6714,-103.8522,3.6100000000000136,63,3,5.18,US,1675307439
278,port pirie,-33.1833,138.0167,21.090000000000032,48,76,7.84,AU,1675307114
279,marinette,45.1,-87.6307,-6.729999999999961,63,100,4.12,US,1675307439
280,kurlovo,55.4325,40.4854,-4.789999999999964,97,100,2.35,RU,1675307440
281,kudahuvadhoo,2.6708,72.8944,26.83000000000004,64,36,5.8,MV,1675307440
282,skelleftea,64.7507,20.9528,-10.560000000000002,100,20,3.09,SE,1675307440
283,sangar,63.9242,127.4739,-35.74999999999997,86,89,2.7,RU,1675307441
284,bowen,-20.0167,148.2333,31.930000000000007,60,92,4.14,AU,1675307441
285,ust-nera,64.5667,143.2,-26.099999999999966,98,97,1.06,RU,1675307442
286,manicore,-5.8092,-61.3003,22.55000000000001,95,52,1.07,BR,1675307442
287,leh,34.1667,77.5833,-12.839999999999975,66,94,0.58,IN,1675307442
288,vardo,70.3705,31.1107,-0.009999999999990905,59,100,8.23,NO,1675307042
289,inirida,3.8653,-67.9239,23.33000000000004,67,30,0.8,CO,1675307100
